list-none-m,1,1000,1,3000,3653507,1217,87029
list-none-m,2,1000,1,6000,21729591,3621,10861354
list-none-m,4,1000,1,12000,84215876,7017,60889432
list-none-m,8,1000,1,24000,390440194,16268,318124506
list-none-m,16,1000,1,48000,1510073564,31459,1132169020
list-none-m,24,1000,1,72000,4352940236,60457,3419135302
